time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],gear [-],position X [m],position Y [m],TPS [%],Steering Position [Deg],Oil Press [PSI],Brake [V],GPS altitude [m],GPS time [s],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs]
54.59,-0.116314277,-1.63E-02,0.122353569,1.019028902,0.406370759,230.9561157,1,44.29531479,-23.01530457,6.988763809,-7.70490694,42.75,0,85.51699829,63604.021,3.683000088,0.715819597,-117.7296268,33.66645145
54.6,-0.116559438,-1.61E-02,0.120316327,1.018396378,0.415354431,230.9621582,1,44.29531479,-23.01641846,6.988763809,-7.70490694,43.01250458,0,85.51699829,63604.031,3.683000088,0.715819597,-117.7296268,33.66645144
54.61,-0.116773382,-1.59E-02,0.122066319,1.017922521,0.420053571,230.9682922,1,44.29531479,-23.01753044,7.078651905,-7.70490694,43.23749924,0,85.51699829,63604.041,3.683000088,0.715819597,-117.7296268,33.66645143
54.62,-0.116948321,-1.57E-02,0.124226898,1.017621756,0.408471435,230.97435,1,44.29531479,-23.01864433,6.921348095,-7.70490694,43.38750076,0,85.51699829,63604.051,3.683000088,0.715819597,-117.7296268,33.66645142
54.63,-0.11707902,-1.56E-02,0.124646254,1.017503262,0.416598201,230.9804077,1,44.29531479,-23.01975632,6.921348095,-7.70490694,43.5,3.00E-03,85.51699829,63604.061,3.683000088,0.715819597,-117.7296268,33.66645141
54.64,-0.117163017,-0.015630392,0.123087041,1.0175699,0.417869717,230.9865265,1,44.29531479,-23.02087021,6.674157143,-7.70490694,43.61249924,0,85.52899933,63604.071,3.683000088,0.715819597,-117.7296268,33.6664514
54.65,-0.117200688,-1.57E-02,0.122088537,1.017819405,0.415713578,230.99263,1,44.29531479,-23.02087021,5.685392857,-7.70490694,43.5,0,85.52899933,63604.081,3.683000088,0.715819597,-117.7296268,33.6664514
54.66,-0.117195167,-1.59E-02,0.122933939,1.018243432,0.42469725,230.9987946,1,44.29531479,-23.02087021,4.067415714,-7.70490694,43.5,0,85.52899933,63604.091,3.683000088,0.425017923,-117.7296268,33.6664514
54.67,-0.117152117,-0.016087482,0.11996641,1.01882875,0.425343841,231.0050354,1,44.29531479,-23.02087021,2.134832144,-7.70490694,43.61249924,0,85.52899933,63604.101,3.683000088,0.425017923,-117.7296268,33.6664514
54.68,-0.117079407,-1.64E-02,0.118212521,1.019557476,0.426847339,231.0112915,1,44.29531479,-23.02087021,0.112359449,-7.70490694,43.61249924,0,85.52899933,63604.111,3.683000088,0.425017923,-117.7296268,33.6664514
54.69,-0.116986625,-1.68E-02,0.120211922,1.020407677,0.430921584,231.0175629,1,44.29531479,-23.02087021,-1.573033571,-7.70490694,43.61249924,0,85.52899933,63604.121,3.683000088,0.425017923,-117.7296268,33.6664514
54.7,-0.116884544,-1.72E-02,0.118398547,1.021354318,0.446992546,231.0240173,1,44.29531479,-23.02087021,-1.4382025,-7.70490694,43.61249924,0,85.52899933,63604.131,3.683000088,0.425017923,-117.7296268,33.6664514
54.71,-0.116784461,-1.77E-02,0.118433394,1.0223701,0.43821317,231.0305023,1,44.29531479,-23.02087021,-1.573033571,-7.70490694,43.76250076,0,85.52899933,63604.141,3.683000088,0.425017923,-117.7296268,33.6664514
54.72,-0.116697572,-1.83E-02,0.119605266,1.023426056,0.443144292,231.036972,1,44.29531479,-23.02087021,-1.662921548,-7.70490694,43.76250076,0,85.52899933,63604.151,3.683000088,0.425017923,-117.7296268,33.6664514
54.73,-0.11663422,-1.88E-02,0.121241637,1.024492741,0.436935633,231.0434265,1,44.29531479,-23.02087021,-1.662921548,-7.70490694,43.87500381,0,85.52899933,63604.161,3.683000088,0.425017923,-117.7296268,33.6664514
54.74,-0.1166033,-1.94E-02,0.119722381,1.025541186,0.437582225,231.0498352,1,44.29531479,-23.02087021,-1.730337501,-7.70490694,43.76250076,0,85.52899933,63604.171,3.683000088,0.425017923,-117.7296268,33.6664514
54.75,-0.1166116,-1.99E-02,0.119709708,1.026543498,0.427945912,231.0561829,1,44.29531479,-23.02087021,-1.573033571,-7.70490694,44.02500153,0,85.52100372,63604.181,3.683000088,0.425017923,-117.7296268,33.6664514
54.76,-0.116663285,-2.03E-02,0.119190849,1.027474165,0.42259416,231.0624237,1,44.29438782,-23.02087021,-1.730337501,-7.70490694,44.02500153,0,85.52100372,63604.191,3.683000088,0.178954899,-117.7296268,33.6664514
54.77,-0.116759479,-2.07E-02,0.120287813,1.028309941,0.435753912,231.0687103,1,44.29346085,-23.02087021,-1.662921548,-7.70490694,44.13750076,0,85.52100372,63604.201,3.683000088,0.178954899,-117.7296268,33.6664514
54.78,-0.116897963,-2.10E-02,0.119289033,1.029031277,0.419778764,231.0749817,1,44.29253387,-23.02087021,-1.662921548,-7.70490694,44.25000381,0,85.52100372,63604.211,3.683000088,0.178954899,-117.7296268,33.6664514
54.79,-0.117073044,-2.12E-02,0.122629218,1.029622436,0.432938486,231.0812378,1,44.2916069,-23.02087021,-1.573033571,-8.360635757,44.25000381,0,85.52100372,63604.221,3.683000088,0.178954899,-117.7296268,33.6664514
54.8,-0.117275573,-2.12E-02,0.122898705,1.030071735,0.442670614,231.0876465,1,44.29068375,-23.02087021,-1.662921548,-7.70490694,44.40000153,0,85.52100372,63604.231,3.683000088,0.178954899,-117.7296268,33.6664514
54.81,-0.117493123,-0.021074416,0.120097965,1.030372024,0.456687242,231.0942535,1,44.28975677,-23.02087021,-1.730337501,-7.70490694,44.40000153,0,85.52100372,63604.241,3.683000088,0.178954899,-117.7296269,33.6664514
54.82,-0.117710367,-2.08E-02,0.122276932,1.030520558,0.458707184,231.1009674,1,44.2888298,-23.02087021,-1.573033571,-7.70490694,44.51250076,0,85.52100372,63604.251,3.683000088,0.178954899,-117.7296269,33.6664514
54.83,-0.117909558,-2.04E-02,0.122209258,1.030519247,0.458156377,231.1076965,1,44.28790283,-23.02087021,-1.730337501,-7.70490694,44.62500381,0,85.52100372,63604.261,3.683000088,0.178954899,-117.7296269,33.6664514
54.84,-0.118071191,-1.98E-02,0.12219274,1.030373931,0.474743754,231.1145325,1,44.28697586,-23.02087021,-1.820224166,-7.70490694,44.62500381,0,85.52100372,63604.271,3.683000088,0.178954899,-117.7296269,33.6664514
54.85,-0.118174799,-1.90E-02,0.121261865,1.030094504,0.474192947,231.1215057,1,44.28604889,-23.02087021,-1.730337501,-7.70490694,44.62500381,0,85.52200317,63604.281,3.683000088,0.178954899,-117.7296269,33.6664514
54.86,-0.118199758,-1.81E-02,0.12178418,1.02969408,0.483068138,231.1285248,1,44.28501892,-23.02087021,-1.573033571,-7.70490694,44.77500153,0,85.52200317,63604.291,3.683000088,0.290801734,-117.7296269,33.6664514
54.87,-0.118126258,-0.017083466,0.119737156,1.029189229,0.492832273,231.1356506,1,44.28398895,-23.02087021,-1.820224166,-7.70490694,44.77500153,0,85.52200317,63604.301,3.683000088,0.290801734,-117.7296269,33.6664514
54.88,-0.117936186,-1.59E-02,0.119059727,1.028598309,0.497454971,231.1429443,1,44.28295898,-23.02087021,-1.820224166,-7.70490694,44.77500153,0,85.52200317,63604.311,3.683000088,0.290801734,-117.7296269,33.6664514
54.89,-0.117614128,-1.47E-02,0.115973406,1.027941823,0.505505264,231.1502686,1,44.28192902,-23.02087021,-1.730337501,-7.70490694,44.77500153,0,85.52200317,63604.321,3.683000088,0.290801734,-117.7296269,33.6664514
54.9,-0.117148153,-1.33E-02,0.117822632,1.02724123,0.504129648,231.1576843,1,44.28090286,-23.02087021,-1.820224166,-7.70490694,44.77500153,0,85.52200317,63604.331,3.683000088,0.290801734,-117.729627,33.6664514
54.91,-0.116530664,-1.19E-02,0.111995317,1.026518345,0.51903522,231.1651917,1,44.27987289,-23.02087021,-1.573033571,-7.70490694,44.77500153,0,85.52200317,63604.341,3.683000088,0.290801734,-117.729627,33.6664514
54.92,-0.115759015,-1.05E-02,0.113845803,1.025794625,0.508233607,231.1727142,1,44.27884293,-23.02087021,-1.730337501,-7.70490694,44.77500153,0,85.52200317,63604.351,3.683000088,0.290801734,-117.729627,33.6664514
54.93,-0.114836037,-9.16E-03,0.111457102,1.025091052,0.518854678,231.1802673,1,44.27781296,-23.02087021,-1.730337501,-7.70490694,44.62500381,0,85.52200317,63604.361,3.683000088,0.290801734,-117.729627,33.6664514
54.94,-0.113770314,-7.82E-03,0.113889694,1.024426699,0.513194442,231.1878204,1,44.27678299,-23.02087021,-1.4382025,-7.70490694,44.62500381,0,85.51699829,63604.371,3.683000088,0.290801734,-117.729627,33.6664514
54.95,-0.112576336,-6.56E-03,0.11044503,1.023819208,0.516960204,231.1953735,1,44.27678299,-23.02087021,-1.191010714,-7.70490694,44.51250076,0,85.51699829,63604.381,3.683000088,0.268432349,-117.729627,33.6664514
54.96,-0.111274399,-5.41E-03,0.110360853,1.023283482,0.500059605,231.2028351,1,44.27678299,-23.02087021,-0.651685059,-7.70490694,44.40000153,0,85.51699829,63604.391,3.683000088,0.268432349,-117.729627,33.6664514
54.97,-0.109890245,-4.40E-03,0.108150788,1.022831917,0.496869534,231.210144,1,44.27678299,-23.02087021,4.49E-02,-7.70490694,44.13750076,0,85.51699829,63604.401,3.683000088,0.268432349,-117.729627,33.6664514
54.98,-0.108454607,-3.54E-03,0.108178072,1.02247417,0.514245272,231.2175751,1,44.27678299,-23.02087021,1.123595834,-7.70490694,44.13750076,0,85.51699829,63604.411,3.683000088,0.268432349,-117.729627,33.6664514
54.99,-0.107002407,-2.86E-03,0.105790243,1.022216439,0.501629174,231.2250214,1,44.27678299,-23.02087021,2.426965952,-7.70490694,44.02500153,0,85.51699829,63604.421,3.683000088,0.268432349,-117.729627,33.6664514
55,-0.105571888,-2.38E-03,0.11020717,1.022062302,0.51472038,231.2324524,1,44.27678299,-23.02087021,3.505618572,-7.70490694,43.87500381,0,85.51699829,63604.431,3.683000088,0.268432349,-117.729627,33.6664514
55.01,-0.10420353,-2.10E-03,0.10765297,1.022011876,0.503818095,231.2399292,1,44.27678299,-23.02087021,4.674157619,-7.70490694,43.76250076,0,85.51699829,63604.441,3.683000088,0.268432349,-117.729627,33.6664514
55.02,-0.102938868,-2.04E-03,0.113397002,1.02206254,0.513481677,231.2473907,1,44.27678299,-23.02087021,5.37078619,-7.70490694,43.5,0,85.51699829,63604.451,3.683000088,0.268432349,-117.729627,33.6664514
55.03,-0.101819217,-2.19E-03,0.111100718,1.022209167,0.501722515,231.2548523,1,44.27678299,-23.02087021,6.606741428,-7.70490694,43.38750076,0,85.51699829,63604.461,3.683000088,0.268432349,-117.729627,33.6664514
55.04,-0.100884371,-2.54E-03,0.116636664,1.022443891,0.513956785,231.2622986,1,44.27678299,-23.02087021,7.370787144,-7.70490694,43.125,0,85.50800323,63604.471,3.683000088,0.268432349,-117.729627,33.6664514
55.05,-0.10017129,-3.10E-03,0.113536023,1.022756934,0.506482184,231.2697754,1,44.27585602,-23.02087021,8.606741905,-7.70490694,43.01250458,0,85.50800323,63604.481,3.683000088,0.201324269,-117.729627,33.6664514
55.06,-9.97E-02,-3.85E-03,0.118501306,1.023136735,0.520013034,231.2773132,1,44.27492905,-23.02087021,9.393258095,-7.70490694,42.86249924,0,85.50800323,63604.491,3.683000088,0.201324269,-117.729627,33.6664514
55.07,-9.95E-02,-4.75E-03,0.116423391,1.023570538,0.515548766,231.2848816,1,44.27400208,-23.02087021,11.16853905,-7.70490694,42.60000229,0,85.50800323,63604.501,3.683000088,0.201324269,-117.729627,33.6664514
55.08,-9.97E-02,-5.80E-03,0.118340135,1.024044514,0.535077929,231.2925873,1,44.2730751,-23.02087021,12.08988762,-7.213100433,42.48749924,0,85.50800323,63604.511,3.683000088,0.201324269,-117.729627,33.6664514
55.09,-0.100109823,-6.97E-03,0.115315288,1.024544597,0.528042972,231.3003845,1,44.27215195,-23.02087021,13.55056286,-7.70490694,42.22500229,0,85.50800323,63604.521,3.683000088,0.201324269,-117.729627,33.6664514
55.1,-0.100879863,-8.22E-03,0.115112275,1.025056481,0.554427445,231.3083344,1,44.27122498,-23.02087021,14.40449524,-7.70490694,42.11249924,0,85.50800323,63604.531,3.683000088,0.201324269,-117.7296271,33.6664514
55.11,-0.101972796,-9.52E-03,0.119054779,1.025566339,0.5491063,231.3164215,1,44.270298,-23.02087021,15.41573429,-7.70490694,42,0,85.50800323,63604.541,3.683000088,0.201324269,-117.7296271,33.6664514
55.12,-0.103378713,-1.09E-02,0.116141506,1.026061058,0.571206212,231.3246307,1,44.26937103,-23.02087021,16.26966667,-7.70490694,41.73750305,0,85.50800323,63604.551,3.683000088,0.201324269,-117.7296271,33.6664514
55.13,-0.105079472,-1.22E-02,0.12017341,1.026528597,0.569312751,231.3329926,1,44.26844406,-23.02087021,16.96629524,-7.70490694,41.47500229,0,85.50800323,63604.561,3.683000088,0.201324269,-117.7296271,33.6664514
55.14,-0.1070491,-0.013465229,0.119231455,1.026957989,0.596554101,231.3415527,1,44.26751709,-23.02087021,17.66292381,-7.70490694,41.36250305,0,85.5,63604.571,3.683000088,0.201324269,-117.7296271,33.6664514
55.15,-0.10925436,-1.47E-02,0.121094681,1.027340055,0.592946768,231.3502808,1,44.26667404,-23.02087021,18.11236382,-7.70490694,41.10000229,0,85.5,63604.581,3.683000088,0.201324269,-117.7296271,33.6664514
55.16,-0.111655608,-0.015816581,0.121246517,1.027667165,0.613332868,231.3591309,1,44.26583481,-23.02087021,18.35955238,-7.70490694,40.98750305,0,85.5,63604.591,3.683000088,6.71E-02,-117.7296271,33.6664514
55.17,-0.114207841,-1.68E-02,0.124341719,1.027933598,0.592033744,231.367981,1,44.26499176,-23.02087021,18.74157715,-7.70490694,40.72499847,0,85.5,63604.601,3.683000088,6.71E-02,-117.7296271,33.6664514
55.18,-0.116861887,-1.77E-02,0.122243047,1.028135419,0.617007732,231.3768311,1,44.26414871,-23.02087021,18.26966476,-7.70490694,40.57500076,0,85.5,63604.611,3.683000088,6.71E-02,-117.7296271,33.6664514
55.19,-0.119565763,-1.85E-02,0.12546283,1.028270483,0.584568799,231.3856506,1,44.26330566,-23.02087021,18.58427048,-7.70490694,40.46250153,0,85.5,63604.621,3.683000088,6.71E-02,-117.7296271,33.6664514
55.2,-0.122266136,-1.90E-02,0.124465823,1.028338552,0.599259853,231.3943329,1,44.26246643,-23.02087021,16.71910286,-7.70490694,40.46250153,0,85.5,63604.631,3.683000088,6.71E-02,-117.7296272,33.6664514
55.21,-0.124909788,-1.95E-02,0.125666097,1.028340936,0.576246917,231.4029541,1,44.26162338,-23.02087021,14.7865181,-7.70490694,40.34999847,0,85.5,63604.641,3.683000088,6.71E-02,-117.7296272,33.6664514
55.22,-0.127445072,-1.97E-02,0.125427067,1.028280735,0.584939599,231.4114685,1,44.26078033,-23.02087021,12.5617981,-7.70490694,40.46250153,0,85.5,63604.651,3.683000088,6.71E-02,-117.7296272,33.6664514
55.23,-0.129823387,-1.98E-02,0.130636856,1.028162241,0.562783599,231.4198761,1,44.25993729,-23.02087021,9.77528286,-7.70490694,40.57500076,0,85.5,63604.661,3.683000088,6.71E-02,-117.7296272,33.6664514
55.24,-0.132000491,-1.98E-02,0.129632875,1.027990937,0.570619404,231.4281769,1,44.25909805,-23.02087021,6.539326191,-7.70490694,40.72499847,0,85.5,63604.671,3.683000088,6.71E-02,-117.7296272,33.6664514
55.25,-0.133937672,-1.96E-02,0.132100075,1.027773261,0.561317027,231.4364929,1,44.258255,-23.02087021,3.213483572,-7.70490694,40.72499847,0,85.49700165,63604.681,3.683000088,6.71E-02,-117.7296272,33.6664514
55.26,-0.135602772,-1.93E-02,0.133079007,1.027516484,0.565725148,231.4447479,1,44.258255,-23.02087021,-1.191010714,-7.70490694,40.98750305,0,85.49700165,63604.691,3.683000088,0.201324269,-117.7296272,33.6664514
55.27,-0.136971056,-1.88E-02,0.136809587,1.027228236,0.566304088,231.453064,1,44.258255,-23.02087021,-1.4382025,-7.70490694,41.21249771,0,85.49700165,63604.701,3.683000088,0.201324269,-117.7296272,33.6664514
55.28,-0.138025656,-1.83E-02,0.135672018,1.026916385,0.558313966,231.4613037,1,44.258255,-23.02087021,-2.044944286,-7.70490694,41.58749771,0,85.49700165,63604.711,3.683000088,0.201324269,-117.7296272,33.6664514
55.29,-0.138758063,-1.78E-02,0.141653493,1.026589036,0.570032716,231.4695892,1,44.258255,-23.02087021,-1.348314762,-7.70490694,42,0,85.49700165,63604.721,3.683000088,0.201324269,-117.7296272,33.6664514
55.3,-0.139168054,-1.72E-02,0.136366054,1.0262537,0.558614969,231.4778442,1,44.258255,-23.02087021,-1.887640357,-7.70490694,42.375,0,85.49700165,63604.731,3.683000088,0.201324269,-117.7296272,33.6664514
55.31,-0.13926363,-0.016595647,0.137600914,1.025917888,0.55662322,231.4860382,1,44.258255,-23.02087021,-1.662921548,-7.213100433,42.75,0,85.49700165,63604.741,3.683000088,0.201324269,-117.7296272,33.6664514
55.32,-0.139060497,-1.60E-02,0.135502711,1.025588512,0.554631472,231.4941864,1,44.258255,-23.02087021,-1.977528095,-7.70490694,43.01250458,0,85.49700165,63604.751,3.683000088,0.201324269,-117.7296272,33.6664514
55.33,-0.138581499,-0.015439305,0.138002068,1.025271535,0.543213725,231.5022278,1,44.258255,-23.02087021,-1.348314762,-7.70490694,43.38750076,0,85.49700165,63604.761,3.683000088,0.201324269,-117.7296272,33.6664514
55.34,-0.137855738,-1.49E-02,0.136590332,1.02497232,0.53608048,231.5101471,1,44.258255,-23.02087021,-2.134832144,-7.70490694,43.76250076,0,85.49700165,63604.771,3.683000088,0.201324269,-117.7296272,33.6664514
55.35,-0.136917546,-0.014479199,0.138100117,1.024695516,0.544371605,231.5180664,1,44.258255,-23.02087021,-1.50561738,-7.70490694,44.02500153,0,85.50800323,63604.781,3.683000088,0.201324269,-117.7296272,33.6664514
55.36,-0.135805324,-1.41E-02,0.133147165,1.02444458,0.538095295,231.526001,1,44.258255,-23.02087021,-1.977528095,-7.70490694,44.40000153,0,85.50800323,63604.791,3.683000088,0.335540473,-117.7296272,33.6664514
55.37,-0.134560332,-1.38E-02,0.134620294,1.024222136,0.538455248,231.533905,1,44.258255,-23.02087021,-1.820224166,-7.70490694,44.77500153,0,85.50800323,63604.801,3.683000088,0.335540473,-117.7296272,33.6664514
55.38,-0.133225366,-1.37E-02,0.13189733,1.024030089,0.549954951,231.5419006,1,44.258255,-23.02087021,-2.202247143,-7.70490694,45.15000153,0,85.50800323,63604.811,3.683000088,0.335540473,-117.7296272,33.6664514
55.39,-0.131843463,-1.36E-02,0.132662341,1.023869157,0.543459594,231.5499115,1,44.258255,-23.02087021,-1.348314762,-7.70490694,45.41249847,0,85.50800323,63604.821,3.683000088,0.335540473,-117.7296272,33.6664514
55.4,-0.130456612,-1.36E-02,0.135844082,1.023739457,0.530108988,231.557785,1,44.258255,-23.02087021,-2.044944286,-7.70490694,45.63749695,0,85.50800323,63604.831,3.683000088,0.335540473,-117.7296272,33.6664514
55.41,-0.129104584,-1.37E-02,0.133135706,1.023640513,0.531325758,231.5655518,1,44.258255,-23.02087021,-1.730337501,-7.70490694,45.90000153,0,85.50800323,63604.841,3.683000088,0.335540473,-117.7296272,33.6664514
55.42,-0.127823815,-1.39E-02,0.131994054,1.023571014,0.534256399,231.5733795,1,44.258255,-23.02087021,-2.134832144,-7.70490694,46.27500153,0,85.50800323,63604.851,3.683000088,0.335540473,-117.7296272,33.6664514
55.43,-0.126646459,-1.42E-02,0.132773846,1.02352941,0.523476481,231.581131,1,44.258255,-23.02087021,-1.820224166,-7.70490694,46.53749847,0,85.50800323,63604.861,3.683000088,0.335540473,-117.7296272,33.6664514
55.44,-0.125599623,-1.45E-02,0.133688658,1.023513675,0.525550187,231.5888214,1,44.258255,-23.02087021,-2.134832144,-7.70490694,47.02500153,0,85.50800323,63604.871,3.683000088,0.335540473,-117.7296272,33.6664514
55.45,-0.124704793,-1.49E-02,0.130395666,1.023521423,0.527623892,231.5965576,1,44.258255,-23.02087021,-2.044944286,-7.70490694,47.55000305,0,85.51300049,63604.881,3.683000088,0.335540473,-117.7296272,33.6664514
55.46,-0.123977378,-1.54E-02,0.12843892,1.02355063,0.5065611,231.604126,1,44.25722504,-23.02087021,-1.662921548,-7.70490694,48.03749847,0,85.51300049,63604.891,3.683000088,0.290801734,-117.7296272,33.6664514
55.47,-0.123426564,-1.58E-02,0.127630055,1.02359879,0.521915078,231.6116791,1,44.25619507,-23.02087021,-1.820224166,-7.70490694,48.67500305,0,85.51300049,63604.901,3.683000088,0.290801734,-117.7296272,33.6664514
55.48,-0.123055339,-1.63E-02,0.129655123,1.023663998,0.532984555,231.6194,1,44.2551651,-23.02087021,-2.134832144,-7.70490694,49.3125,0,85.51300049,63604.911,3.683000088,0.290801734,-117.7296272,33.6664514
55.49,-0.122860678,-1.67E-02,0.129398301,1.023744345,0.51320529,231.6270905,1,44.25413513,-23.02087021,-1.977528095,-8.360635757,49.6875,0,85.51300049,63604.921,3.683000088,0.290801734,-117.7296272,33.6664514
55.5,-0.122833915,-1.72E-02,0.129903063,1.023838282,0.509707332,231.6345825,1,44.25310898,-23.02087021,-1.977528095,-7.70490694,50.32499695,0,85.51300049,63604.931,3.683000088,0.290801734,-117.7296273,33.6664514
55.51,-0.122961357,-1.75E-02,0.135572836,1.023944616,0.495069504,231.6419373,1,44.25207901,-23.02087021,-1.820224166,-7.70490694,50.70000458,0,85.51300049,63604.941,3.683000088,0.290801734,-117.7296273,33.6664514
55.52,-0.123224907,-1.79E-02,0.132862642,1.024062634,0.493285358,231.6492004,1,44.25104904,-23.02087021,-1.348314762,-7.70490694,51.22499847,0,85.51300049,63604.951,3.683000088,0.290801734,-117.7296273,33.6664514
55.53,-0.123602882,-1.81E-02,0.128310397,1.024191976,0.502640963,231.6565094,1,44.25001907,-23.02087021,-0.584270179,-7.70490694,51.59999847,0,85.51300049,63604.961,3.683000088,0.290801734,-117.7296273,33.6664514
55.54,-0.12407089,-1.83E-02,0.131846547,1.024332643,0.499142975,231.6638489,1,44.24898911,-23.02087021,0.337078363,-7.213100433,52.23750305,0,85.54299927,63604.971,3.683000088,0.290801734,-117.7296273,33.6664514
55.55,-0.12460272,-1.84E-02,0.133320123,1.024484992,0.508498609,231.6712341,1,44.24806213,-23.0219841,1.595505357,-8.360635757,52.61250305,0,85.54299927,63604.981,3.683000088,0.872405112,-117.7296273,33.66645139
55.56,-0.125171289,-1.84E-02,0.130076379,1.024649739,0.50594759,231.6786804,1,44.24713516,-23.02309608,3.213483572,-7.70490694,53.09999847,0,85.54299927,63604.991,3.683000088,0.872405112,-117.7296273,33.66645138
55.57,-0.125749543,-1.84E-02,0.131915465,1.0248276,0.48111701,231.6859131,1,44.24620819,-23.02420998,5.056179523,-7.70490694,53.625,0,85.54299927,63605.001,3.683000088,0.872405112,-117.7296273,33.66645137
55.58,-0.126311317,-0.018216947,0.131484166,1.025019526,0.488848925,231.6930389,1,44.24528122,-23.02532387,6.292134285,-7.70490694,54,0,85.54299927,63605.011,3.683000088,0.872405112,-117.7296273,33.66645136
55.59,-0.126832098,-1.80E-02,0.127840832,1.025226474,0.5008654,231.7002869,1,44.24435806,-23.02643585,7.842696667,-7.70490694,54.375,0,85.54299927,63605.021,3.683000088,0.872405112,-117.7296273,33.66645135
55.6,-0.127289787,-1.77E-02,0.131956607,1.025448918,0.480319321,231.7074738,1,44.24343109,-23.02754974,8.921348572,-7.70490694,54.90000153,0,85.54299927,63605.031,3.683000088,0.872405112,-117.7296274,33.66645134
55.61,-0.127665192,-1.74E-02,0.134138554,1.025687337,0.470056146,231.714447,1,44.24250412,-23.02866364,10.15730381,-7.70490694,55.27500153,0,85.54299927,63605.041,3.683000088,0.872405112,-117.7296274,33.66645133
55.62,-0.127942547,-1.70E-02,0.129226938,1.02594161,0.487214029,231.7214661,1,44.24157715,-23.02977753,10.7865181,-7.70490694,55.65000153,0,85.54299927,63605.051,3.683000088,0.872405112,-117.7296274,33.66645132
55.63,-0.128109783,-1.66E-02,0.127857745,1.026211023,0.485519916,231.7285919,1,44.24065018,-23.03088951,11.55056381,-7.70490694,55.91249847,0,85.54299927,63605.061,3.683000088,0.872405112,-117.7296274,33.66645131
55.64,-0.128158808,-1.62E-02,0.126013175,1.026494265,0.48211199,231.7357178,1,44.23972321,-23.0320034,12.17977715,-7.70490694,56.2875061,0,85.54100037,63605.071,3.681999922,0.872405112,-117.7296274,33.6664513
55.65,-0.12808542,-1.57E-02,0.126931965,1.026789308,0.473562658,231.7427063,1,44.24065018,-23.03088951,12.40449619,-7.70490694,56.40000153,0,85.54100037,63605.081,3.681999922,0.536864698,-117.7296274,33.66645131
55.66,-0.12788941,-1.53E-02,0.128209352,1.027093172,0.465398937,231.7496033,1,44.24157715,-23.02977753,12.71910095,-7.70490694,56.6625061,0,85.54100037,63605.091,3.681999922,0.536864698,-117.7296274,33.66645132
55.67,-0.127574205,-1.49E-02,0.126543432,1.027402282,0.46323359,231.756424,1,44.24250412,-23.02866364,13.48314762,-7.70490694,56.92500305,0,85.54100037,63605.101,3.681999922,0.536864698,-117.7296274,33.66645133
55.68,-0.127146736,-1.45E-02,0.128651172,1.027711749,0.435360968,231.7629852,1,44.24343109,-23.02754974,12.94382095,-7.70490694,57.15000916,0,85.54100037,63605.111,3.681999922,0.536864698,-117.7296274,33.66645134
55.69,-0.126616925,-1.41E-02,0.128561154,1.028016448,0.448619992,231.7694702,1,44.24435425,-23.02643776,12.94382095,-7.70490694,57.30000305,0,85.54100037,63605.121,3.681999922,0.536864698,-117.7296274,33.66645135
55.7,-0.125997394,-1.39E-02,0.124820985,1.028310061,0.464449733,231.7761688,1,44.24528122,-23.02532387,12.87640667,-7.213100433,57.5625,0,85.54100037,63605.131,3.681999922,0.536864698,-117.7296273,33.66645136
55.71,-0.125302821,-1.36E-02,0.127394423,1.02858603,0.440861672,231.7828217,1,44.24620819,-23.02420998,13.25842857,-7.70490694,57.9375,0,85.54100037,63605.141,3.681999922,0.536864698,-117.7296273,33.66645137
55.72,-0.124549538,-1.35E-02,0.129653424,1.028837085,0.4352687,231.7892456,1,44.24713516,-23.02309608,12.7865181,-7.70490694,58.1625061,0,85.54100037,63605.151,3.681999922,0.536864698,-117.7296273,33.66645138
55.73,-0.123754978,-1.34E-02,0.126408592,1.029055715,0.445956975,231.7957001,1,44.24806213,-23.0219841,12.94382095,-7.70490694,58.42500305,0,85.54100037,63605.161,3.681999922,0.536864698,-117.7296273,33.66645139
55.74,-0.12293712,-1.33E-02,0.123894058,1.029234529,0.431794912,231.802124,1,44.24898911,-23.02087021,12.5617981,-7.70490694,58.6875,0,85.55599976,63605.171,3.681999922,0.536864698,-117.7296273,33.6664514
55.75,-0.122114025,-1.34E-02,0.127158433,1.029366016,0.439055562,231.8085327,1,44.24898911,-23.01985741,10.31460667,-7.70490694,58.95000458,0,85.55599976,63605.181,3.681999922,0.536864698,-117.7296273,33.66645141
55.76,-0.121303365,-1.35E-02,0.129235014,1.029443502,0.441174775,231.8149872,1,44.24898911,-23.01884651,7.078651905,-7.213100433,59.17500305,0,85.55599976,63605.191,3.681999922,0.559234083,-117.7296273,33.66645142
55.77,-0.120521992,-1.36E-02,0.127766669,1.029460669,0.427892536,231.8213348,1,44.24898911,-23.01783371,3.752809048,-7.70490694,59.4375,0,85.55599976,63605.201,3.681999922,0.559234083,-117.7296273,33.66645143
55.78,-0.119785607,-1.39E-02,0.124822907,1.029412389,0.427463949,231.8276215,1,44.24898911,-23.01682281,0.337078363,-7.70490694,59.69999695,0,85.55599976,63605.211,3.681999922,0.559234083,-117.7296273,33.66645144
